DATA_HORA,ATIVO_ID,TEMPERATURA,UMIDADE,VIBRACAO,TEMPERATURA_MM5,VIBRACAO_MM5,UMIDADE_MM5,VIBRACAO_MM5_FUTURO
2025-07-03T01:20:00,1,63.385,55.889,4.174,64.5544,4.9388000000000005,54.022800000000004,5.5582
2025-07-03T01:22:00,1,68.964,58.065,5.615,64.7836,5.1302,54.2592,5.5162
2025-07-03T01:24:00,1,78.887,55.323,6.076,67.6916,5.3242,55.1342,5.4076
2025-07-03T01:26:00,1,63.455,51.612,5.372,67.30080000000001,5.3153999999999995,54.7712,5.402200000000001
2025-07-03T01:28:00,1,66.139,59.742,5.062,68.16600000000001,5.2598,56.1262,5.4772
2025-07-03T01:30:00,1,67.155,59.179,5.666,68.91999999999999,5.5582,56.7842,5.1899999999999995
2025-07-03T01:32:00,1,68.874,56.596,5.405,68.902,5.5162,56.4904,5.214
2025-07-03T01:34:00,1,65.963,60.101,5.533,66.3172,5.4076,57.446000000000005,5.111
2025-07-03T01:36:00,1,62.703,53.892,5.345,66.1668,5.402200000000001,57.902,5.0206
2025-07-03T01:38:00,1,67.741,58.427,5.437,66.4872,5.4772,57.638999999999996,5.0440000000000005
2025-07-03T01:40:00,1,66.055,56.9,4.23,66.2672,5.1899999999999995,57.1832,5.2302
2025-07-03T01:42:00,1,65.607,52.849,5.525,65.6138,5.214,56.4338,5.319799999999999
2025-07-03T01:44:00,1,66.525,56.651,5.018,65.7262,5.111,55.7438,5.3926
2025-07-03T01:46:00,1,66.784,56.929,4.893,66.5424,5.0206,56.35119999999999,5.391
2025-07-03T01:48:00,1,65.038,55.307,5.554,66.0018,5.0440000000000005,55.7272,5.3336
2025-07-03T01:50:00,1,64.686,59.057,5.161,65.728,5.2302,56.1586,5.4008
2025-07-03T01:52:00,1,61.717,60.651,5.973,64.95,5.319799999999999,57.71900000000001,5.341799999999999
2025-07-03T01:54:00,1,66.54,57.746,5.382,64.953,5.3926,57.938,5.3626
2025-07-03T01:56:00,1,64.769,53.524,4.885,64.55,5.391,57.257000000000005,5.490799999999999
2025-07-03T01:58:00,1,64.803,56.632,5.267,64.503,5.3336,57.522000000000006,5.3146
2025-07-03T02:00:00,1,64.523,58.932,5.497,64.47040000000001,5.4008,57.497,5.3564
2025-07-03T02:02:00,1,65.956,53.054,5.678,65.3182,5.341799999999999,55.977599999999995,5.2916
2025-07-03T02:04:00,1,63.54,59.696,5.486,64.7182,5.3626,56.3676,5.2308
2025-07-03T02:06:00,1,68.735,53.229,5.526,65.51140000000001,5.490799999999999,56.3086,5.0646
2025-07-03T02:08:00,1,64.762,56.85,4.386,65.5032,5.3146,56.3522,5.2598
2025-07-03T02:10:00,1,64.667,57.857,5.706,65.532,5.3564,56.13719999999999,5.279999999999999
2025-07-03T02:12:00,1,66.122,52.397,5.354,65.56519999999999,5.2916,56.0058,5.393800000000001
2025-07-03T02:14:00,1,65.825,58.657,5.182,66.0222,5.2308,55.798,5.54
2025-07-03T02:16:00,1,64.392,53.579,4.695,65.15360000000001,5.0646,55.867999999999995,5.745800000000001
2025-07-03T02:18:00,1,68.516,56.961,5.362,65.9044,5.2598,55.89020000000001,5.8162
2025-07-03T02:20:00,1,65.019,55.357,5.807,65.9748,5.279999999999999,55.39020000000001,5.772799999999999
2025-07-03T02:22:00,1,87.253,53.712,5.923,70.201,5.393800000000001,55.653200000000005,5.6406
2025-07-03T02:24:00,1,67.619,54.771,5.913,70.5598,5.54,54.876,5.6592
2025-07-03T02:26:00,1,62.567,59.053,5.724,70.19480000000001,5.745800000000001,55.9708,5.6884
2025-07-03T02:28:00,1,66.381,53.831,5.714,69.76780000000001,5.8162,55.3448,5.6536
2025-07-03T02:30:00,1,65.309,56.006,5.59,69.8258,5.772799999999999,55.474599999999995,5.4704
2025-07-03T02:32:00,1,65.147,53.381,5.262,65.40459999999999,5.6406,55.40839999999999,5.643600000000001
2025-07-03T02:34:00,1,64.423,57.612,6.006,64.7654,5.6592,55.976600000000005,5.3746
2025-07-03T02:36:00,1,67.44,58.091,5.87,65.74,5.6884,55.7842,5.377
2025-07-03T02:38:00,1,65.945,53.588,5.54,65.65279999999998,5.6536,55.7356,5.4846
2025-07-03T02:40:00,1,66.493,58.135,4.674,65.8896,5.4704,56.1614,5.614
2025-07-03T02:42:00,1,66.842,58.224,6.128,66.2286,5.643600000000001,57.129999999999995,5.5666
2025-07-03T02:44:00,1,66.03,59.495,4.661,66.55,5.3746,57.506600000000006,5.9464
2025-07-03T02:46:00,1,66.951,57.73,5.882,66.45219999999999,5.377,57.4344,5.965400000000001
2025-07-03T02:48:00,1,67.741,59.375,6.078,66.8114,5.4846,58.5918,5.8564
2025-07-03T02:50:00,1,66.046,57.706,5.321,66.72200000000001,5.614,58.50599999999999,5.6566
2025-07-03T02:52:00,1,65.027,58.69,5.891,66.35900000000001,5.5666,58.599199999999996,5.699599999999999
2025-07-03T02:54:00,1,68.918,61.82,6.56,66.9366,5.9464,59.06420000000001,5.555400000000001
2025-07-03T02:56:00,1,64.848,56.569,5.977,66.51599999999999,5.965400000000001,58.831999999999994,5.451600000000001
2025-07-03T02:58:00,1,62.344,61.107,5.533,65.4366,5.8564,59.178399999999996,5.662599999999999
2025-07-03T03:00:00,1,67.254,58.107,4.322,65.6782,5.6566,59.2586,5.947
2025-07-03T03:02:00,1,68.592,55.733,6.106,66.3912,5.699599999999999,58.6672,5.845999999999999
2025-07-03T03:04:00,1,67.686,56.613,5.839,66.1448,5.555400000000001,57.625800000000005,5.7398
2025-07-03T03:06:00,1,67.158,58.418,5.458,66.60679999999999,5.451600000000001,57.9956,6.8042
2025-07-03T03:08:00,1,67.503,61.518,6.588,67.63860000000001,5.662599999999999,58.0778,6.6584
2025-07-03T03:10:00,1,67.826,56.541,5.744,67.753,5.947,57.764599999999994,6.4562
2025-07-03T03:12:00,1,67.257,55.478,5.601,67.486,5.845999999999999,57.7136,6.5878
2025-07-03T03:14:00,1,61.921,60.496,5.308,66.333,5.7398,58.490199999999994,6.745400000000001
2025-07-03T03:16:00,1,71.336,55.497,10.78,67.1686,6.8042,57.906000000000006,5.765
2025-07-03T03:18:00,1,66.377,56.748,5.859,66.9434,6.6584,56.952,5.654400000000001
2025-07-03T03:20:00,1,66.722,53.721,4.733,66.7226,6.4562,56.388,5.832800000000001
2025-07-03T03:22:00,1,66.407,57.422,6.259,66.5526,6.5878,56.7768,5.5954
2025-07-03T03:24:00,1,68.309,55.466,6.096,67.8302,6.745400000000001,55.770799999999994,5.5152
2025-07-03T03:26:00,1,67.235,59.101,5.878,67.00999999999999,5.765,56.49159999999999,5.5054
2025-07-03T03:28:00,1,66.112,60.866,5.306,66.957,5.654400000000001,57.315200000000004,5.656000000000001
2025-07-03T03:30:00,1,67.036,59.152,5.625,67.0198,5.832800000000001,58.4014,5.6696
2025-07-03T03:32:00,1,67.363,58.972,5.072,67.211,5.5954,58.711400000000005,5.7418
2025-07-03T03:34:00,1,67.261,57.318,5.695,67.00139999999999,5.5152,59.0818,5.8752
2025-07-03T03:36:00,1,68.816,59.014,5.829,67.3176,5.5054,59.0644,5.8549999999999995
2025-07-03T03:38:00,1,65.966,59.843,6.059,67.2884,5.656000000000001,58.85980000000001,5.697799999999999
2025-07-03T03:40:00,1,72.378,57.485,5.693,68.35679999999999,5.6696,58.5264,5.6734
2025-07-03T03:42:00,1,72.464,57.045,5.433,69.377,5.7418,58.141,5.6424
2025-07-03T03:44:00,1,67.014,57.077,6.362,69.3276,5.8752,58.0928,5.696
2025-07-03T03:46:00,1,68.059,54.439,5.728,69.1762,5.8549999999999995,57.177800000000005,5.6251999999999995
2025-07-03T03:48:00,1,68.211,58.458,5.273,69.62519999999999,5.697799999999999,56.90079999999999,5.8984000000000005
2025-07-03T03:50:00,1,70.359,58.39,5.571,69.22139999999999,5.6734,57.0818,5.908399999999999
2025-07-03T03:52:00,1,65.613,64.488,5.278,67.85119999999999,5.6424,58.57039999999999,5.9688
2025-07-03T03:54:00,1,66.887,61.857,6.63,67.82579999999999,5.696,59.52639999999999,5.724200000000001
2025-07-03T03:56:00,1,67.453,60.067,5.374,67.7046,5.6251999999999995,60.652,5.8798
2025-07-03T03:58:00,1,64.378,51.934,6.639,66.938,5.8984000000000005,59.3472,5.804399999999999
2025-07-03T04:00:00,1,68.941,56.594,5.621,66.65440000000001,5.908399999999999,58.988,5.8356
2025-07-03T04:02:00,1,68.101,55.101,5.58,67.152,5.9688,57.1106,5.77
2025-07-03T04:04:00,1,66.782,61.546,5.407,67.131,5.724200000000001,57.0484,5.9872
2025-07-03T04:06:00,1,70.919,62.672,6.152,67.82419999999999,5.8798,57.569399999999995,5.9262
2025-07-03T04:08:00,1,67.739,62.028,6.262,68.4964,5.804399999999999,59.58819999999999,5.7388
2025-07-03T04:10:00,1,65.076,57.684,5.777,67.7234,5.8356,59.806200000000004,5.638800000000001
2025-07-03T04:12:00,1,68.118,59.468,5.252,67.7268,5.77,60.67960000000001,5.7212000000000005
2025-07-03T04:14:00,1,70.964,58.237,6.493,68.5632,5.9872,60.0178,5.6048
2025-07-03T04:16:00,1,69.342,59.191,5.847,68.2478,5.9262,59.321600000000004,5.6411999999999995
2025-07-03T04:18:00,1,70.609,60.257,5.325,68.82180000000001,5.7388,58.9674,5.7966
2025-07-03T04:20:00,1,69.427,54.858,5.277,69.692,5.638800000000001,58.40220000000001,6.014999999999999
2025-07-03T04:22:00,1,73.625,55.197,5.664,70.79339999999999,5.7212000000000005,57.548,5.865399999999999
2025-07-03T04:24:00,1,67.548,60.903,5.911,70.11019999999999,5.6048,58.0812,5.7506
2025-07-03T04:26:00,1,68.635,54.515,6.029,69.96880000000002,5.6411999999999995,57.146,5.7212000000000005
2025-07-03T04:28:00,1,69.57,57.462,6.102,69.761,5.7966,56.587,5.432599999999999
2025-07-03T04:30:00,1,71.261,58.71,6.369,70.12780000000001,6.014999999999999,57.3574,5.3782
2025-07-03T04:32:00,1,71.515,55.858,4.916,69.7058,5.865399999999999,57.489599999999996,5.5798000000000005
2025-07-03T04:34:00,1,69.372,53.253,5.337,70.0706,5.7506,55.9596,5.645999999999999
2025-07-03T04:36:00,1,66.474,56.945,5.882,69.63839999999999,5.7212000000000005,56.4456,5.735200000000001
2025-07-03T04:38:00,1,68.864,61.356,4.659,69.49719999999999,5.432599999999999,57.2244,6.0746
2025-07-03T04:40:00,1,66.795,57.319,6.097,68.604,5.3782,56.9462,5.921200000000001
2025-07-03T04:42:00,1,65.925,61.649,5.924,67.486,5.5798000000000005,58.1044,5.8002
2025-07-03T04:44:00,1,68.969,59.899,5.668,67.4054,5.645999999999999,59.4336,5.9578
2025-07-03T04:46:00,1,67.095,54.444,6.328,67.5296,5.735200000000001,58.933400000000006,5.929399999999999
2025-07-03T04:48:00,1,64.354,56.253,6.356,66.6276,6.0746,57.912800000000004,5.9704
2025-07-03T04:50:00,1,68.303,57.669,5.33,66.9292,5.921200000000001,57.9828,5.9516
2025-07-03T04:52:00,1,70.514,58.557,5.319,67.84700000000001,5.8002,57.3644,6.0762
2025-07-03T04:54:00,1,68.746,52.798,6.456,67.8024,5.9578,55.9442,5.953
2025-07-03T04:56:00,1,70.23,58.238,6.186,68.4294,5.929399999999999,56.702999999999996,5.7484
2025-07-03T04:58:00,1,69.018,61.841,6.561,69.3622,5.9704,57.8206,5.5832
2025-07-03T05:00:00,1,67.465,58.285,5.236,69.19460000000001,5.9516,57.943799999999996,5.7318
2025-07-03T05:02:00,1,67.682,60.821,5.942,68.62819999999999,6.0762,58.3966,5.8384
2025-07-03T05:04:00,1,67.912,55.504,5.84,68.4614,5.953,58.937799999999996,5.8835999999999995
2025-07-03T05:06:00,1,69.787,62.948,5.163,68.37280000000001,5.7484,59.8798,5.9682
2025-07-03T05:08:00,1,71.825,58.3,5.735,68.9342,5.5832,59.1716,5.9674
2025-07-03T05:10:00,1,67.47,56.257,5.979,68.9352,5.7318,58.766,6.0432
2025-07-03T05:12:00,1,69.476,61.374,6.475,69.29400000000001,5.8384,58.876599999999996,5.9462
2025-07-03T05:14:00,1,68.493,54.372,6.066,69.4102,5.8835999999999995,58.6502,5.826600000000001
2025-07-03T05:16:00,1,68.98,60.665,5.586,69.2488,5.9682,58.19359999999999,5.7661999999999995
2025-07-03T05:18:00,1,71.875,54.78,5.731,69.2588,5.9674,57.489599999999996,5.9216
2025-07-03T05:20:00,1,66.465,52.13,6.358,69.0578,6.0432,56.66420000000001,5.9226
2025-07-03T05:22:00,1,69.941,57.294,5.99,69.1508,5.9462,55.8482,5.868799999999999
2025-07-03T05:24:00,1,65.748,57.293,5.468,68.6018,5.826600000000001,56.432399999999994,5.9932
2025-07-03T05:26:00,1,65.052,58.263,5.284,67.81620000000001,5.7661999999999995,55.952,6.0912
2025-07-03T05:28:00,1,69.17,55.742,6.508,67.27520000000001,5.9216,56.1444,6.1176
2025-07-03T05:30:00,1,68.0,59.328,6.363,67.58220000000001,5.9226,57.584,6.034000000000001
2025-07-03T05:32:00,1,67.796,56.299,5.721,67.1532,5.868799999999999,57.385000000000005,6.099600000000001
2025-07-03T05:34:00,1,65.386,58.202,6.09,67.0808,5.9932,57.5668,5.9314
2025-07-03T05:36:00,1,64.222,62.873,5.774,66.9148,6.0912,58.488800000000005,6.0512
2025-07-03T05:38:00,1,65.469,58.932,6.64,66.1746,6.1176,59.1268,5.822
2025-07-03T05:40:00,1,69.579,58.157,5.945,66.4904,6.034000000000001,58.8926,5.7094
2025-07-03T05:42:00,1,66.998,62.396,6.049,66.3308,6.099600000000001,60.112,5.5866
2025-07-03T05:44:00,1,66.023,58.315,5.249,66.4582,5.9314,60.1346,5.8412
2025-07-03T05:46:00,1,68.483,58.562,6.373,67.31039999999999,6.0512,59.272400000000005,5.8442
2025-07-03T05:48:00,1,68.745,62.223,5.494,67.9656,5.822,59.930600000000005,5.9956000000000005
2025-07-03T05:50:00,1,70.2,64.064,5.382,68.08980000000001,5.7094,61.112,6.0120000000000005
2025-07-03T05:52:00,1,69.101,59.77,5.435,68.5104,5.5866,60.5868,6.1082
2025-07-03T05:54:00,1,70.246,62.075,6.522,69.355,5.8412,61.338800000000006,5.913600000000001
2025-07-03T05:56:00,1,65.092,59.875,6.388,68.6768,5.8442,61.6014,5.849600000000001
2025-07-03T05:58:00,1,68.746,57.998,6.251,68.67699999999999,5.9956000000000005,60.7564,5.771599999999999
2025-07-03T06:00:00,1,67.211,55.981,5.464,68.07919999999999,6.0120000000000005,59.1398,6.0316
2025-07-03T06:02:00,1,65.35,58.664,5.916,67.329,6.1082,58.918600000000005,6.1836
2025-07-03T06:04:00,1,70.001,60.849,5.549,67.28,5.913600000000001,58.6734,6.2686
2025-07-03T06:06:00,1,68.801,59.895,6.068,68.0218,5.849600000000001,58.6774,6.356199999999999
2025-07-03T06:08:00,1,67.394,61.281,5.861,67.7514,5.771599999999999,59.334,6.356
2025-07-03T06:10:00,1,68.794,57.933,6.764,68.06800000000001,6.0316,59.7244,6.3448
2025-07-03T06:12:00,1,69.706,56.176,6.676,68.9392,6.1836,59.226800000000004,6.188000000000001
2025-07-03T06:14:00,1,65.707,56.237,5.974,68.0804,6.2686,58.30440000000001,6.1656
2025-07-03T06:16:00,1,69.618,58.42,6.506,68.2438,6.356199999999999,58.00940000000001,6.1
2025-07-03T06:18:00,1,67.691,57.108,5.86,68.3032,6.356,57.174800000000005,6.0896
2025-07-03T06:20:00,1,67.519,61.036,6.708,68.0482,6.3448,57.79540000000001,5.9306
2025-07-03T06:22:00,1,69.048,63.138,5.892,67.9166,6.188000000000001,59.187799999999996,5.9524
2025-07-03T06:24:00,1,70.228,56.904,5.862,68.8208,6.1656,59.3212,5.9738
2025-07-03T06:26:00,1,66.879,58.677,6.178,68.273,6.1,59.3726,5.963800000000001
2025-07-03T06:28:00,1,68.686,61.079,5.808,68.47200000000001,6.0896,60.1668,5.9328
2025-07-03T06:30:00,1,69.353,54.482,5.913,68.83879999999999,5.9306,58.85600000000001,5.9323999999999995
2025-07-03T06:32:00,1,67.847,57.55,6.001,68.5986,5.9524,57.7384,6.119
2025-07-03T06:34:00,1,69.854,58.555,5.969,68.5238,5.9738,58.0686,6.289199999999999
2025-07-03T06:36:00,1,67.7,54.288,6.128,68.688,5.963800000000001,57.19079999999999,6.2664
2025-07-03T06:38:00,1,71.925,58.759,5.653,69.33579999999999,5.9328,56.726800000000004,6.5356
2025-07-03T06:40:00,1,67.325,59.018,5.911,68.9302,5.9323999999999995,57.634,6.43
2025-07-03T06:42:00,1,68.905,63.941,6.934,69.1418,6.119,58.9122,6.323200000000001
2025-07-03T06:44:00,1,68.597,56.555,6.82,68.8904,6.289199999999999,58.51219999999999,6.119199999999999
2025-07-03T06:46:00,1,70.108,64.459,6.014,69.372,6.2664,60.54639999999999,6.208799999999999
2025-07-03T06:48:00,1,68.266,57.838,6.999,68.64020000000001,6.5356,60.362199999999994,6.1372
2025-07-03T06:50:00,1,70.266,56.491,5.383,69.22840000000001,6.43,59.8568,6.3482
2025-07-03T06:52:00,1,68.909,54.113,6.4,69.2292,6.323200000000001,57.89119999999999,6.2467999999999995
2025-07-03T06:54:00,1,64.976,55.203,5.8,68.50500000000001,6.119199999999999,57.620799999999996,6.2676
2025-07-03T06:56:00,1,69.832,63.192,6.462,68.44980000000001,6.208799999999999,57.367399999999996,6.1746
2025-07-03T06:58:00,1,70.762,59.071,6.641,68.949,6.1372,57.614,5.894
2025-07-03T07:00:00,1,69.184,59.689,6.438,68.7326,6.3482,58.25359999999999,5.7736
2025-07-03T07:02:00,1,69.696,58.02,5.893,68.89,6.2467999999999995,59.035000000000004,5.7526
2025-07-03T07:04:00,1,67.313,59.392,5.904,69.3574,6.2676,59.8728,5.8256
2025-07-03T07:06:00,1,68.56,63.293,5.997,69.103,6.1746,59.892999999999994,5.8802
2025-07-03T07:08:00,1,70.901,55.85,5.238,69.1308,5.894,59.2488,6.0088
2025-07-03T07:10:00,1,68.196,60.124,5.836,68.9332,5.7736,59.33579999999999,5.896199999999999
2025-07-03T07:12:00,1,72.933,57.258,5.788,69.5806,5.7526,59.183400000000006,5.807599999999999
2025-07-03T07:14:00,1,70.678,61.703,6.269,70.2536,5.8256,59.6456,5.8031999999999995
2025-07-03T07:16:00,1,69.658,54.688,6.27,70.47319999999999,5.8802,57.9246,5.743
2025-07-03T07:18:00,1,67.662,58.589,5.881,69.8254,6.0088,58.47240000000001,5.882
2025-07-03T07:20:00,1,71.805,58.422,5.273,70.5472,5.896199999999999,58.132000000000005,5.9056
2025-07-03T07:22:00,1,68.696,60.339,5.345,69.6998,5.807599999999999,58.7482,5.8182
2025-07-03T07:24:00,1,67.772,55.986,6.247,69.11860000000001,5.8031999999999995,57.6048,5.809400000000001
2025-07-03T07:26:00,1,69.893,52.788,5.969,69.16560000000001,5.743,57.2248,5.8376
2025-07-03T07:28:00,1,66.505,58.814,6.576,68.9342,5.882,57.2698,5.7148
2025-07-03T07:30:00,1,69.901,57.132,5.391,68.5534,5.9056,57.011799999999994,5.973999999999999
2025-07-03T07:32:00,1,68.467,57.016,4.908,68.5076,5.8182,56.3472,6.132000000000001
2025-07-03T07:34:00,1,71.029,58.482,6.203,69.15899999999999,5.809400000000001,56.8464,6.033799999999999
2025-07-03T07:36:00,1,70.101,58.462,6.11,69.2006,5.8376,57.9812,6.109999999999999
2025-07-03T07:38:00,1,68.056,59.298,5.962,69.51079999999999,5.7148,58.077999999999996,5.9832
2025-07-03T07:40:00,1,69.896,55.538,6.687,69.5098,5.973999999999999,57.7592,5.7828
2025-07-03T07:42:00,1,65.56,56.832,5.698,68.9284,6.132000000000001,57.72240000000001,5.7978000000000005
2025-07-03T07:44:00,1,68.409,60.293,5.712,68.4044,6.033799999999999,58.0846,5.87
2025-07-03T07:46:00,1,68.865,59.224,6.491,68.1572,6.109999999999999,58.237,5.6234
2025-07-03T07:48:00,1,70.97,60.761,5.328,68.74000000000001,5.9832,58.529599999999995,5.7112
2025-07-03T07:50:00,1,70.639,56.425,5.685,68.8886,5.7828,58.70700000000001,5.7664
2025-07-03T07:52:00,1,69.845,60.268,5.773,69.7456,5.7978000000000005,59.3942,5.6408000000000005
2025-07-03T07:54:00,1,67.692,58.748,6.073,69.6022,5.87,59.0852,5.5404
2025-07-03T07:56:00,1,65.459,60.059,5.258,68.921,5.6234,59.2522,5.640600000000001
2025-07-03T07:58:00,1,71.032,56.255,5.767,68.93339999999999,5.7112,58.351,5.6506
2025-07-03T08:00:00,1,69.887,62.436,5.961,68.783,5.7664,59.553200000000004,5.7504
2025-07-03T08:02:00,1,66.899,55.272,5.145,68.1938,5.6408000000000005,58.553999999999995,5.7762
2025-07-03T08:04:00,1,70.858,57.803,5.571,68.82700000000001,5.5404,58.364999999999995,5.868600000000001
2025-07-03T08:06:00,1,67.269,57.943,5.759,69.18900000000001,5.640600000000001,57.9418,5.805200000000001
2025-07-03T08:08:00,1,68.861,58.267,5.817,68.7548,5.6506,58.3442,5.955
2025-07-03T08:10:00,1,67.155,54.839,6.46,68.20840000000001,5.7504,56.8248,5.829400000000001
2025-07-03T08:12:00,1,67.562,55.691,5.274,68.341,5.7762,56.9086,6.043
2025-07-03T08:14:00,1,68.426,64.515,6.033,67.8546,5.868600000000001,58.251,6.144
2025-07-03T08:16:00,1,66.813,59.384,5.442,67.7634,5.805200000000001,58.53920000000001,6.009399999999999
2025-07-03T08:18:00,1,64.546,61.631,6.566,66.9004,5.955,59.212,5.906000000000001
2025-07-03T08:20:00,1,70.432,60.775,5.832,67.5558,5.829400000000001,60.39920000000001,5.766
2025-07-03T08:22:00,1,66.928,57.539,6.342,67.429,6.043,60.7688,5.586
2025-07-03T08:24:00,1,64.974,54.586,6.538,66.7386,6.144,58.783,5.4462
2025-07-03T08:26:00,1,64.78,55.735,4.769,66.332,6.009399999999999,58.05319999999999,5.7312
2025-07-03T08:28:00,1,68.364,56.408,6.049,67.0956,5.906000000000001,57.0086,5.5916
2025-07-03T08:30:00,1,64.31,55.001,5.132,65.8712,5.766,55.8538,5.6274
2025-07-03T08:32:00,1,65.995,56.828,5.442,65.6846,5.586,55.7116,5.6738
2025-07-03T08:34:00,1,64.501,61.114,5.839,65.59,5.4462,57.0172,5.7748
2025-07-03T08:36:00,1,64.74,58.323,6.194,65.58200000000001,5.7312,57.5348,5.6216
2025-07-03T08:38:00,1,67.497,59.721,5.351,65.4086,5.5916,58.1974,5.7214
2025-07-03T08:40:00,1,67.713,58.458,5.311,66.0892,5.6274,58.8888,5.651000000000001
2025-07-03T08:42:00,1,66.586,58.511,5.674,66.20739999999999,5.6738,59.2254,5.4892
2025-07-03T08:44:00,1,67.448,56.14,6.344,66.79679999999999,5.7748,58.2306,5.3692
2025-07-03T08:46:00,1,66.994,54.71,5.428,67.2476,5.6216,57.508,5.425
2025-07-03T08:48:00,1,68.921,56.04,5.85,67.5324,5.7214,56.771800000000006,5.419199999999999
2025-07-03T08:50:00,1,68.466,54.645,4.959,67.68299999999999,5.651000000000001,56.0092,5.5262
2025-07-03T08:52:00,1,66.073,56.038,4.865,67.5804,5.4892,55.514599999999994,5.644
2025-07-03T08:54:00,1,66.531,55.767,5.744,67.39699999999999,5.3692,55.44,5.5436
2025-07-03T08:56:00,1,68.507,58.224,5.707,67.6996,5.425,56.1428,5.664199999999999
2025-07-03T08:58:00,1,63.524,56.053,5.821,66.6202,5.419199999999999,56.145399999999995,5.6388
2025-07-03T09:00:00,1,68.163,61.131,5.494,66.5596,5.5262,57.44259999999999,5.7341999999999995
2025-07-03T09:02:00,1,67.191,57.72,5.454,66.78320000000001,5.644,57.778999999999996,5.8142
2025-07-03T09:04:00,1,67.231,59.23,5.242,66.9232,5.5436,58.4716,5.9154
2025-07-03T09:06:00,1,64.438,57.758,6.31,66.10940000000001,5.664199999999999,58.3784,5.728199999999999
2025-07-03T09:08:00,1,66.854,58.659,5.694,66.7754,5.6388,58.8996,5.6926000000000005
2025-07-03T09:10:00,1,66.113,55.203,5.971,66.3654,5.7341999999999995,57.714,5.6218
2025-07-03T09:12:00,1,63.916,60.108,5.854,65.71039999999999,5.8142,58.191599999999994,5.6344
2025-07-03T09:14:00,1,67.051,55.67,5.748,65.6744,5.9154,57.479600000000005,5.6228
2025-07-03T09:16:00,1,66.904,59.904,5.374,66.1676,5.728199999999999,57.9088,5.647600000000001
2025-07-03T09:18:00,1,66.598,55.615,5.516,66.1164,5.6926000000000005,57.3,5.75
2025-07-03T09:20:00,1,69.424,56.253,5.617,66.77860000000001,5.6218,57.510000000000005,5.661199999999999
2025-07-03T09:22:00,1,67.623,58.491,5.917,67.52000000000001,5.6344,57.1866,5.599200000000001
2025-07-03T09:24:00,1,86.07,59.738,5.69,71.3238,5.6228,58.00020000000001,5.6156
2025-07-03T09:26:00,1,64.955,58.405,5.498,70.934,5.647600000000001,57.7004,5.4444
2025-07-03T09:28:00,1,69.136,54.742,6.028,71.4416,5.75,57.525800000000004,5.3660000000000005
2025-07-03T09:30:00,1,65.843,58.099,5.173,70.72540000000001,5.661199999999999,57.894999999999996,5.3026
2025-07-03T09:32:00,1,67.267,59.056,5.607,70.65419999999999,5.599200000000001,58.008,6.2202
2025-07-03T09:34:00,1,66.339,59.497,5.772,66.708,5.6156,57.959799999999994,6.195600000000001
2025-07-03T09:36:00,1,65.585,61.954,4.642,66.83399999999999,5.4444,58.6696,6.571199999999999
2025-07-03T09:38:00,1,63.193,56.949,5.636,65.64540000000001,5.3660000000000005,59.11099999999999,6.5165999999999995
2025-07-03T09:40:00,1,68.144,57.572,4.856,66.10560000000001,5.3026,59.0056,6.752
2025-07-03T09:42:00,1,68.832,56.647,10.195,66.4186,6.2202,58.52380000000001,5.639200000000001
2025-07-03T09:44:00,1,63.399,54.547,5.649,65.8306,6.195600000000001,57.5338,5.811999999999999
2025-07-03T09:46:00,1,63.196,53.794,6.52,65.35279999999999,6.571199999999999,55.901799999999994,5.6868
2025-07-03T09:48:00,1,63.68,58.929,5.363,65.4502,6.5165999999999995,56.297799999999995,5.692
2025-07-03T09:50:00,1,65.878,57.814,6.033,64.997,6.752,56.346199999999996,5.5622
2025-07-03T09:52:00,1,69.394,55.578,4.631,65.10940000000001,5.639200000000001,56.132400000000004,5.7644
2025-07-03T09:54:00,1,64.248,54.065,6.513,65.2792,5.811999999999999,56.036,5.6302
2025-07-03T09:56:00,1,66.116,57.941,5.894,65.8632,5.6868,56.8654,5.5192
2025-07-03T09:58:00,1,67.073,59.896,5.389,66.5418,5.692,57.0588,5.3660000000000005
2025-07-03T10:00:00,1,65.283,52.377,5.384,66.42280000000001,5.5622,55.9714,5.191599999999999
2025-07-03T10:02:00,1,65.014,59.067,5.642,65.5468,5.7644,56.669200000000004,5.1714
2025-07-03T10:04:00,1,67.476,57.332,5.842,66.19239999999999,5.6302,57.3226,5.1002
2025-07-03T10:06:00,1,70.912,55.679,5.339,67.1516,5.5192,56.8702,4.9794
2025-07-03T10:08:00,1,69.285,56.783,4.623,67.59400000000001,5.3660000000000005,56.2476,5.083
2025-07-03T10:10:00,1,67.85,57.856,4.512,68.1074,5.191599999999999,57.343399999999995,5.1482
2025-07-03T10:12:00,1,65.209,55.214,5.541,68.1464,5.1714,56.57280000000001,5.260400000000001
2025-07-03T10:14:00,1,64.454,55.217,5.486,67.542,5.1002,56.149800000000006,5.055200000000001
2025-07-03T10:16:00,1,66.699,61.049,4.735,66.6994,4.9794,57.223800000000004,5.2186
2025-07-03T10:18:00,1,62.965,53.639,5.141,65.43539999999999,5.083,56.595000000000006,5.1674
2025-07-03T10:20:00,1,65.692,53.247,4.838,65.0038,5.1482,55.673199999999994,5.252
2025-07-03T10:22:00,1,66.503,60.413,6.102,65.26259999999999,5.260400000000001,56.713,5.214799999999999
