PLANTA_ID,ATIVO_ID,SENSOR_ID,TIPO_SENSOR,UNIDADE,DATA_HORA,VALOR
1,1,3,UMIDADE,PCT,2025-07-02T01:42:00,56.644
1,1,3,UMIDADE,PCT,2025-07-02T01:44:00,56.832
1,1,3,UMIDADE,PCT,2025-07-02T01:46:00,56.304
1,1,3,UMIDADE,PCT,2025-07-02T01:48:00,58.288
1,1,3,UMIDADE,PCT,2025-07-02T01:50:00,55.817
1,1,3,UMIDADE,PCT,2025-07-02T01:52:00,53.68
1,1,3,UMIDADE,PCT,2025-07-02T01:54:00,61.335
1,1,3,UMIDADE,PCT,2025-07-02T01:56:00,59.634
1,1,3,UMIDADE,PCT,2025-07-02T01:58:00,53.929
1,1,3,UMIDADE,PCT,2025-07-02T02:00:00,55.328
1,1,3,UMIDADE,PCT,2025-07-02T02:02:00,60.015
1,1,3,UMIDADE,PCT,2025-07-02T02:04:00,53.582
1,1,3,UMIDADE,PCT,2025-07-02T02:06:00,55.857
1,1,3,UMIDADE,PCT,2025-07-02T02:08:00,53.564
1,1,3,UMIDADE,PCT,2025-07-02T02:10:00,54.322
1,1,3,UMIDADE,PCT,2025-07-02T02:12:00,55.419
1,1,3,UMIDADE,PCT,2025-07-02T02:14:00,56.473
1,1,3,UMIDADE,PCT,2025-07-02T02:16:00,56.143
1,1,3,UMIDADE,PCT,2025-07-02T02:18:00,57.45
1,1,3,UMIDADE,PCT,2025-07-02T02:20:00,54.532
1,1,3,UMIDADE,PCT,2025-07-02T02:22:00,58.672
1,1,3,UMIDADE,PCT,2025-07-02T02:24:00,60.362
1,1,3,UMIDADE,PCT,2025-07-02T02:26:00,54.599
1,1,3,UMIDADE,PCT,2025-07-02T02:28:00,55.552
1,1,3,UMIDADE,PCT,2025-07-02T02:30:00,57.699
1,1,3,UMIDADE,PCT,2025-07-02T02:32:00,57.09
1,1,3,UMIDADE,PCT,2025-07-02T02:34:00,55.636
1,1,3,UMIDADE,PCT,2025-07-02T02:36:00,62.493
1,1,3,UMIDADE,PCT,2025-07-02T02:38:00,57.771
1,1,3,UMIDADE,PCT,2025-07-02T02:40:00,56.314
1,1,3,UMIDADE,PCT,2025-07-02T02:42:00,59.75
1,1,3,UMIDADE,PCT,2025-07-02T02:44:00,55.854
1,1,3,UMIDADE,PCT,2025-07-02T02:46:00,55.829
1,1,3,UMIDADE,PCT,2025-07-02T02:48:00,55.155
1,1,3,UMIDADE,PCT,2025-07-02T02:50:00,57.014
1,1,3,UMIDADE,PCT,2025-07-02T02:52:00,56.799
1,1,3,UMIDADE,PCT,2025-07-02T02:54:00,56.164
1,1,3,UMIDADE,PCT,2025-07-02T02:56:00,56.981
1,1,3,UMIDADE,PCT,2025-07-02T02:58:00,56.619
1,1,3,UMIDADE,PCT,2025-07-02T03:00:00,55.855
1,1,3,UMIDADE,PCT,2025-07-02T03:02:00,59.971
1,1,3,UMIDADE,PCT,2025-07-02T03:04:00,56.839
1,1,3,UMIDADE,PCT,2025-07-02T03:06:00,55.714
1,1,3,UMIDADE,PCT,2025-07-02T03:08:00,57.363
1,1,3,UMIDADE,PCT,2025-07-02T03:10:00,61.098
1,1,3,UMIDADE,PCT,2025-07-02T03:12:00,54.207
1,1,3,UMIDADE,PCT,2025-07-02T03:14:00,60.851
1,1,3,UMIDADE,PCT,2025-07-02T03:16:00,53.487
1,1,3,UMIDADE,PCT,2025-07-02T03:18:00,55.187
1,1,3,UMIDADE,PCT,2025-07-02T03:20:00,56.976
1,1,3,UMIDADE,PCT,2025-07-02T03:22:00,55.515
1,1,3,UMIDADE,PCT,2025-07-02T03:24:00,58.198
1,1,3,UMIDADE,PCT,2025-07-02T03:26:00,58.292
1,1,3,UMIDADE,PCT,2025-07-02T03:28:00,59.487
1,1,3,UMIDADE,PCT,2025-07-02T03:30:00,56.916
1,1,3,UMIDADE,PCT,2025-07-02T03:32:00,56.875
1,1,3,UMIDADE,PCT,2025-07-02T03:34:00,56.594
1,1,3,UMIDADE,PCT,2025-07-02T03:36:00,57.662
1,1,3,UMIDADE,PCT,2025-07-02T03:38:00,61.058
1,1,3,UMIDADE,PCT,2025-07-02T03:40:00,53.88
1,1,3,UMIDADE,PCT,2025-07-02T03:42:00,52.558
1,1,3,UMIDADE,PCT,2025-07-02T03:44:00,53.683
1,1,3,UMIDADE,PCT,2025-07-02T03:46:00,58.356
1,1,3,UMIDADE,PCT,2025-07-02T03:48:00,58.261
1,1,3,UMIDADE,PCT,2025-07-02T03:50:00,52.035
1,1,3,UMIDADE,PCT,2025-07-02T03:52:00,55.388
1,1,3,UMIDADE,PCT,2025-07-02T03:54:00,53.863
1,1,3,UMIDADE,PCT,2025-07-02T03:56:00,56.559
1,1,3,UMIDADE,PCT,2025-07-02T03:58:00,57.412
1,1,3,UMIDADE,PCT,2025-07-02T04:00:00,61.946
1,1,3,UMIDADE,PCT,2025-07-02T04:02:00,59.142
1,1,3,UMIDADE,PCT,2025-07-02T04:04:00,59.117
1,1,3,UMIDADE,PCT,2025-07-02T04:06:00,58.265
1,1,3,UMIDADE,PCT,2025-07-02T04:08:00,56.96
1,1,3,UMIDADE,PCT,2025-07-02T04:10:00,56.57
1,1,3,UMIDADE,PCT,2025-07-02T04:12:00,55.539
1,1,3,UMIDADE,PCT,2025-07-02T04:14:00,54.66
1,1,3,UMIDADE,PCT,2025-07-02T04:16:00,57.08
1,1,3,UMIDADE,PCT,2025-07-02T04:18:00,58.698
1,1,3,UMIDADE,PCT,2025-07-02T04:20:00,57.238
1,1,3,UMIDADE,PCT,2025-07-02T04:22:00,56.415
1,1,3,UMIDADE,PCT,2025-07-02T04:24:00,56.366
1,1,3,UMIDADE,PCT,2025-07-02T04:26:00,56.953
1,1,3,UMIDADE,PCT,2025-07-02T04:28:00,57.105
1,1,3,UMIDADE,PCT,2025-07-02T04:30:00,59.154
1,1,3,UMIDADE,PCT,2025-07-02T04:32:00,54.291
1,1,3,UMIDADE,PCT,2025-07-02T04:34:00,59.158
1,1,3,UMIDADE,PCT,2025-07-02T04:36:00,61.373
1,1,3,UMIDADE,PCT,2025-07-02T04:38:00,53.499
1,1,3,UMIDADE,PCT,2025-07-02T04:40:00,62.652
1,1,3,UMIDADE,PCT,2025-07-02T04:42:00,61.085
1,1,3,UMIDADE,PCT,2025-07-02T04:44:00,60.948
1,1,3,UMIDADE,PCT,2025-07-02T04:46:00,60.548
1,1,3,UMIDADE,PCT,2025-07-02T04:48:00,59.839
1,1,3,UMIDADE,PCT,2025-07-02T04:50:00,62.546
1,1,3,UMIDADE,PCT,2025-07-02T04:52:00,60.476
1,1,3,UMIDADE,PCT,2025-07-02T04:54:00,56.798
1,1,3,UMIDADE,PCT,2025-07-02T04:56:00,59.803
1,1,3,UMIDADE,PCT,2025-07-02T04:58:00,57.978
1,1,3,UMIDADE,PCT,2025-07-02T05:00:00,57.183
1,1,3,UMIDADE,PCT,2025-07-02T05:02:00,57.042
1,1,3,UMIDADE,PCT,2025-07-02T05:04:00,61.095
1,1,3,UMIDADE,PCT,2025-07-02T05:06:00,62.928
1,1,3,UMIDADE,PCT,2025-07-02T05:08:00,59.292
1,1,3,UMIDADE,PCT,2025-07-02T05:10:00,53.438
1,1,3,UMIDADE,PCT,2025-07-02T05:12:00,59.758
1,1,3,UMIDADE,PCT,2025-07-02T05:14:00,61.763
1,1,3,UMIDADE,PCT,2025-07-02T05:16:00,58.794
1,1,3,UMIDADE,PCT,2025-07-02T05:18:00,56.934
1,1,3,UMIDADE,PCT,2025-07-02T05:20:00,58.35
1,1,3,UMIDADE,PCT,2025-07-02T05:22:00,61.164
1,1,3,UMIDADE,PCT,2025-07-02T05:24:00,62.577
1,1,3,UMIDADE,PCT,2025-07-02T05:26:00,58.42
1,1,3,UMIDADE,PCT,2025-07-02T05:28:00,56.638
1,1,3,UMIDADE,PCT,2025-07-02T05:30:00,64.507
1,1,3,UMIDADE,PCT,2025-07-02T05:32:00,57.235
1,1,3,UMIDADE,PCT,2025-07-02T05:34:00,57.91
1,1,3,UMIDADE,PCT,2025-07-02T05:36:00,58.337
1,1,3,UMIDADE,PCT,2025-07-02T05:38:00,61.862
1,1,3,UMIDADE,PCT,2025-07-02T05:40:00,57.01
1,1,3,UMIDADE,PCT,2025-07-02T05:42:00,58.875
1,1,3,UMIDADE,PCT,2025-07-02T05:44:00,55.214
1,1,3,UMIDADE,PCT,2025-07-02T05:46:00,56.956
1,1,3,UMIDADE,PCT,2025-07-02T05:48:00,57.23
1,1,3,UMIDADE,PCT,2025-07-02T05:50:00,55.254
1,1,3,UMIDADE,PCT,2025-07-02T05:52:00,63.005
1,1,3,UMIDADE,PCT,2025-07-02T05:54:00,61.75
1,1,3,UMIDADE,PCT,2025-07-02T05:56:00,54.245
1,1,3,UMIDADE,PCT,2025-07-02T05:58:00,61.21
1,1,3,UMIDADE,PCT,2025-07-02T06:00:00,62.373
1,1,3,UMIDADE,PCT,2025-07-02T06:02:00,56.945
1,1,3,UMIDADE,PCT,2025-07-02T06:04:00,57.095
1,1,3,UMIDADE,PCT,2025-07-02T06:06:00,56.952
1,1,3,UMIDADE,PCT,2025-07-02T06:08:00,56.776
1,1,3,UMIDADE,PCT,2025-07-02T06:10:00,62.838
1,1,3,UMIDADE,PCT,2025-07-02T06:12:00,56.69
1,1,3,UMIDADE,PCT,2025-07-02T06:14:00,54.341
1,1,3,UMIDADE,PCT,2025-07-02T06:16:00,57.841
1,1,3,UMIDADE,PCT,2025-07-02T06:18:00,58.663
1,1,3,UMIDADE,PCT,2025-07-02T06:20:00,59.341
1,1,3,UMIDADE,PCT,2025-07-02T06:22:00,62.48
1,1,3,UMIDADE,PCT,2025-07-02T06:24:00,60.607
1,1,3,UMIDADE,PCT,2025-07-02T06:26:00,61.787
1,1,3,UMIDADE,PCT,2025-07-02T06:28:00,59.87
1,1,3,UMIDADE,PCT,2025-07-02T06:30:00,56.635
1,1,3,UMIDADE,PCT,2025-07-02T06:32:00,59.196
1,1,3,UMIDADE,PCT,2025-07-02T06:34:00,56.031
1,1,3,UMIDADE,PCT,2025-07-02T06:36:00,58.325
1,1,3,UMIDADE,PCT,2025-07-02T06:38:00,59.22
1,1,3,UMIDADE,PCT,2025-07-02T06:40:00,55.363
1,1,3,UMIDADE,PCT,2025-07-02T06:42:00,57.578
1,1,3,UMIDADE,PCT,2025-07-02T06:44:00,55.388
1,1,3,UMIDADE,PCT,2025-07-02T06:46:00,56.043
1,1,3,UMIDADE,PCT,2025-07-02T06:48:00,58.65
1,1,3,UMIDADE,PCT,2025-07-02T06:50:00,59.154
1,1,3,UMIDADE,PCT,2025-07-02T06:52:00,56.764
1,1,3,UMIDADE,PCT,2025-07-02T06:54:00,61.312
1,1,3,UMIDADE,PCT,2025-07-02T06:56:00,59.204
1,1,3,UMIDADE,PCT,2025-07-02T06:58:00,59.021
1,1,3,UMIDADE,PCT,2025-07-02T07:00:00,59.589
1,1,3,UMIDADE,PCT,2025-07-02T07:02:00,56.411
1,1,3,UMIDADE,PCT,2025-07-02T07:04:00,60.594
1,1,3,UMIDADE,PCT,2025-07-02T07:06:00,59.843
1,1,3,UMIDADE,PCT,2025-07-02T07:08:00,59.926
1,1,3,UMIDADE,PCT,2025-07-02T07:10:00,57.536
1,1,3,UMIDADE,PCT,2025-07-02T07:12:00,61.094
1,1,3,UMIDADE,PCT,2025-07-02T07:14:00,56.818
1,1,3,UMIDADE,PCT,2025-07-02T07:16:00,59.252
1,1,3,UMIDADE,PCT,2025-07-02T07:18:00,63.257
1,1,3,UMIDADE,PCT,2025-07-02T07:20:00,59.32
1,1,3,UMIDADE,PCT,2025-07-02T07:22:00,58.178
1,1,3,UMIDADE,PCT,2025-07-02T07:24:00,59.878
1,1,3,UMIDADE,PCT,2025-07-02T07:26:00,59.639
1,1,3,UMIDADE,PCT,2025-07-02T07:28:00,57.679
1,1,3,UMIDADE,PCT,2025-07-02T07:30:00,61.035
1,1,3,UMIDADE,PCT,2025-07-02T07:32:00,56.434
1,1,3,UMIDADE,PCT,2025-07-02T07:34:00,56.983
1,1,3,UMIDADE,PCT,2025-07-02T07:36:00,52.965
1,1,3,UMIDADE,PCT,2025-07-02T07:38:00,54.776
1,1,3,UMIDADE,PCT,2025-07-02T07:40:00,54.136
1,1,3,UMIDADE,PCT,2025-07-02T07:42:00,58.182
1,1,3,UMIDADE,PCT,2025-07-02T07:44:00,58.794
1,1,3,UMIDADE,PCT,2025-07-02T07:46:00,58.175
1,1,3,UMIDADE,PCT,2025-07-02T07:48:00,58.348
1,1,3,UMIDADE,PCT,2025-07-02T07:50:00,52.682
1,1,3,UMIDADE,PCT,2025-07-02T07:52:00,60.682
1,1,3,UMIDADE,PCT,2025-07-02T07:54:00,60.558
1,1,3,UMIDADE,PCT,2025-07-02T07:56:00,55.992
1,1,3,UMIDADE,PCT,2025-07-02T07:58:00,59.678
1,1,3,UMIDADE,PCT,2025-07-02T08:00:00,60.828
1,1,3,UMIDADE,PCT,2025-07-02T08:02:00,53.832
1,1,3,UMIDADE,PCT,2025-07-02T08:04:00,57.31
1,1,3,UMIDADE,PCT,2025-07-02T08:06:00,54.377
1,1,3,UMIDADE,PCT,2025-07-02T08:08:00,56.54
1,1,3,UMIDADE,PCT,2025-07-02T08:10:00,54.721
1,1,3,UMIDADE,PCT,2025-07-02T08:12:00,55.301
1,1,3,UMIDADE,PCT,2025-07-02T08:14:00,58.567
1,1,3,UMIDADE,PCT,2025-07-02T08:16:00,54.471
1,1,3,UMIDADE,PCT,2025-07-02T08:18:00,56.227
1,1,3,UMIDADE,PCT,2025-07-02T08:20:00,61.272
1,1,3,UMIDADE,PCT,2025-07-02T08:22:00,54.445
1,1,3,UMIDADE,PCT,2025-07-02T08:24:00,56.386
1,1,3,UMIDADE,PCT,2025-07-02T08:26:00,57.684
1,1,3,UMIDADE,PCT,2025-07-02T08:28:00,57.723
1,1,3,UMIDADE,PCT,2025-07-02T08:30:00,54.96
1,1,3,UMIDADE,PCT,2025-07-02T08:32:00,58.978
1,1,3,UMIDADE,PCT,2025-07-02T08:34:00,53.277
1,1,3,UMIDADE,PCT,2025-07-02T08:36:00,59.78
1,1,3,UMIDADE,PCT,2025-07-02T08:38:00,61.079
1,1,3,UMIDADE,PCT,2025-07-02T08:40:00,54.812
1,1,3,UMIDADE,PCT,2025-07-02T08:42:00,58.264
1,1,3,UMIDADE,PCT,2025-07-02T08:44:00,56.411
1,1,3,UMIDADE,PCT,2025-07-02T08:46:00,59.154
1,1,3,UMIDADE,PCT,2025-07-02T08:48:00,56.441
1,1,3,UMIDADE,PCT,2025-07-02T08:50:00,54.624
1,1,3,UMIDADE,PCT,2025-07-02T08:52:00,57.536
1,1,3,UMIDADE,PCT,2025-07-02T08:54:00,57.772
1,1,3,UMIDADE,PCT,2025-07-02T08:56:00,58.935
1,1,3,UMIDADE,PCT,2025-07-02T08:58:00,55.184
1,1,3,UMIDADE,PCT,2025-07-02T09:00:00,61.987
1,1,3,UMIDADE,PCT,2025-07-02T09:02:00,62.459
1,1,3,UMIDADE,PCT,2025-07-02T09:04:00,59.94
1,1,3,UMIDADE,PCT,2025-07-02T09:06:00,58.638
1,1,3,UMIDADE,PCT,2025-07-02T09:08:00,56.552
1,1,3,UMIDADE,PCT,2025-07-02T09:10:00,58.071
1,1,3,UMIDADE,PCT,2025-07-02T09:12:00,61.372
1,1,3,UMIDADE,PCT,2025-07-02T09:14:00,59.526
1,1,3,UMIDADE,PCT,2025-07-02T09:16:00,56.38
1,1,3,UMIDADE,PCT,2025-07-02T09:18:00,57.402
1,1,3,UMIDADE,PCT,2025-07-02T09:20:00,58.025
1,1,3,UMIDADE,PCT,2025-07-02T09:22:00,56.145
1,1,3,UMIDADE,PCT,2025-07-02T09:24:00,58.402
1,1,3,UMIDADE,PCT,2025-07-02T09:26:00,55.654
1,1,3,UMIDADE,PCT,2025-07-02T09:28:00,57.831
1,1,3,UMIDADE,PCT,2025-07-02T09:30:00,56.34
1,1,3,UMIDADE,PCT,2025-07-02T09:32:00,58.005
1,1,3,UMIDADE,PCT,2025-07-02T09:34:00,54.132
1,1,3,UMIDADE,PCT,2025-07-02T09:36:00,58.257
1,1,3,UMIDADE,PCT,2025-07-02T09:38:00,59.932
1,1,3,UMIDADE,PCT,2025-07-02T09:40:00,56.909
1,1,3,UMIDADE,PCT,2025-07-02T09:42:00,55.33
1,1,3,UMIDADE,PCT,2025-07-02T09:44:00,56.287
1,1,3,UMIDADE,PCT,2025-07-02T09:46:00,53.323
1,1,3,UMIDADE,PCT,2025-07-02T09:48:00,58.918
1,1,3,UMIDADE,PCT,2025-07-02T09:50:00,56.06
1,1,3,UMIDADE,PCT,2025-07-02T09:52:00,57.924
1,1,3,UMIDADE,PCT,2025-07-02T09:54:00,54.855
1,1,3,UMIDADE,PCT,2025-07-02T09:56:00,49.393
1,1,3,UMIDADE,PCT,2025-07-02T09:58:00,52.716
1,1,3,UMIDADE,PCT,2025-07-02T10:00:00,59.448
1,1,3,UMIDADE,PCT,2025-07-02T10:02:00,54.068
1,1,3,UMIDADE,PCT,2025-07-02T10:04:00,58.241
1,1,3,UMIDADE,PCT,2025-07-02T10:06:00,59.765
1,1,3,UMIDADE,PCT,2025-07-02T10:08:00,54.958
1,1,3,UMIDADE,PCT,2025-07-02T10:10:00,58.377
1,1,3,UMIDADE,PCT,2025-07-02T10:12:00,56.98
1,1,3,UMIDADE,PCT,2025-07-02T10:14:00,56.828
1,1,3,UMIDADE,PCT,2025-07-02T10:16:00,61.435
1,1,3,UMIDADE,PCT,2025-07-02T10:18:00,54.933
1,1,3,UMIDADE,PCT,2025-07-02T10:20:00,57.149
1,1,3,UMIDADE,PCT,2025-07-02T10:22:00,57.29
1,1,3,UMIDADE,PCT,2025-07-02T10:24:00,53.649
1,1,3,UMIDADE,PCT,2025-07-02T10:26:00,52.765
1,1,3,UMIDADE,PCT,2025-07-02T10:28:00,58.123
1,1,3,UMIDADE,PCT,2025-07-02T10:30:00,58.13
1,1,3,UMIDADE,PCT,2025-07-02T10:32:00,52.678
1,1,3,UMIDADE,PCT,2025-07-02T10:34:00,52.19
1,1,3,UMIDADE,PCT,2025-07-02T10:36:00,54.767
1,1,3,UMIDADE,PCT,2025-07-02T10:38:00,54.781
1,1,3,UMIDADE,PCT,2025-07-02T10:40:00,54.26
1,1,3,UMIDADE,PCT,2025-07-02T10:42:00,51.705
1,1,3,UMIDADE,PCT,2025-07-02T10:44:00,59.415
1,1,3,UMIDADE,PCT,2025-07-02T10:46:00,56.47
1,1,3,UMIDADE,PCT,2025-07-02T10:48:00,53.936
1,1,3,UMIDADE,PCT,2025-07-02T10:50:00,58.987
1,1,3,UMIDADE,PCT,2025-07-02T10:52:00,52.587
1,1,3,UMIDADE,PCT,2025-07-02T10:54:00,56.754
1,1,3,UMIDADE,PCT,2025-07-02T10:56:00,58.16
1,1,3,UMIDADE,PCT,2025-07-02T10:58:00,54.436
1,1,3,UMIDADE,PCT,2025-07-02T11:00:00,53.448
1,1,3,UMIDADE,PCT,2025-07-02T11:02:00,55.17
1,1,3,UMIDADE,PCT,2025-07-02T11:04:00,56.084
1,1,3,UMIDADE,PCT,2025-07-02T11:06:00,57.831
1,1,3,UMIDADE,PCT,2025-07-02T11:08:00,53.475
1,1,3,UMIDADE,PCT,2025-07-02T11:10:00,53.313
1,1,3,UMIDADE,PCT,2025-07-02T11:12:00,54.658
1,1,3,UMIDADE,PCT,2025-07-02T11:14:00,56.02
1,1,3,UMIDADE,PCT,2025-07-02T11:16:00,55.523
1,1,3,UMIDADE,PCT,2025-07-02T11:18:00,54.592
1,1,3,UMIDADE,PCT,2025-07-02T11:20:00,55.489
1,1,3,UMIDADE,PCT,2025-07-02T11:22:00,57.357
1,1,3,UMIDADE,PCT,2025-07-02T11:24:00,55.681
1,1,3,UMIDADE,PCT,2025-07-02T11:26:00,52.741
1,1,3,UMIDADE,PCT,2025-07-02T11:28:00,57.619
1,1,3,UMIDADE,PCT,2025-07-02T11:30:00,53.808
1,1,3,UMIDADE,PCT,2025-07-02T11:32:00,56.075
1,1,3,UMIDADE,PCT,2025-07-02T11:34:00,54.01
1,1,3,UMIDADE,PCT,2025-07-02T11:36:00,55.839
1,1,3,UMIDADE,PCT,2025-07-02T11:38:00,56.358
1,1,3,UMIDADE,PCT,2025-07-02T11:40:00,52.311
1,1,3,UMIDADE,PCT,2025-07-02T11:42:00,57.662
1,1,3,UMIDADE,PCT,2025-07-02T11:44:00,53.083
1,1,3,UMIDADE,PCT,2025-07-02T11:46:00,55.44
1,1,3,UMIDADE,PCT,2025-07-02T11:48:00,54.371
1,1,3,UMIDADE,PCT,2025-07-02T11:50:00,52.537
1,1,3,UMIDADE,PCT,2025-07-02T11:52:00,54.46
1,1,3,UMIDADE,PCT,2025-07-02T11:54:00,57.526
1,1,3,UMIDADE,PCT,2025-07-02T11:56:00,54.227
1,1,3,UMIDADE,PCT,2025-07-02T11:58:00,56.297
1,1,3,UMIDADE,PCT,2025-07-02T12:00:00,59.303
1,1,3,UMIDADE,PCT,2025-07-02T12:02:00,48.009
1,1,3,UMIDADE,PCT,2025-07-02T12:04:00,58.29
1,1,3,UMIDADE,PCT,2025-07-02T12:06:00,57.93
1,1,3,UMIDADE,PCT,2025-07-02T12:08:00,52.689
1,1,3,UMIDADE,PCT,2025-07-02T12:10:00,54.743
1,1,3,UMIDADE,PCT,2025-07-02T12:12:00,56.254
1,1,3,UMIDADE,PCT,2025-07-02T12:14:00,50.174
1,1,3,UMIDADE,PCT,2025-07-02T12:16:00,55.436
1,1,3,UMIDADE,PCT,2025-07-02T12:18:00,58.481
1,1,3,UMIDADE,PCT,2025-07-02T12:20:00,52.95
1,1,3,UMIDADE,PCT,2025-07-02T12:22:00,48.918
1,1,3,UMIDADE,PCT,2025-07-02T12:24:00,55.159
1,1,3,UMIDADE,PCT,2025-07-02T12:26:00,56.595
1,1,3,UMIDADE,PCT,2025-07-02T12:28:00,54.239
1,1,3,UMIDADE,PCT,2025-07-02T12:30:00,58.666
1,1,3,UMIDADE,PCT,2025-07-02T12:32:00,54.51
1,1,3,UMIDADE,PCT,2025-07-02T12:34:00,58.04
1,1,3,UMIDADE,PCT,2025-07-02T12:36:00,54.676
1,1,3,UMIDADE,PCT,2025-07-02T12:38:00,53.441
1,1,3,UMIDADE,PCT,2025-07-02T12:40:00,53.08
1,1,3,UMIDADE,PCT,2025-07-02T12:42:00,48.069
1,1,3,UMIDADE,PCT,2025-07-02T12:44:00,57.516
1,1,3,UMIDADE,PCT,2025-07-02T12:46:00,52.143
1,1,3,UMIDADE,PCT,2025-07-02T12:48:00,52.014
1,1,3,UMIDADE,PCT,2025-07-02T12:50:00,53.913
1,1,3,UMIDADE,PCT,2025-07-02T12:52:00,54.288
1,1,3,UMIDADE,PCT,2025-07-02T12:54:00,56.788
1,1,3,UMIDADE,PCT,2025-07-02T12:56:00,55.511
1,1,3,UMIDADE,PCT,2025-07-02T12:58:00,53.732
1,1,3,UMIDADE,PCT,2025-07-02T13:00:00,51.757
1,1,3,UMIDADE,PCT,2025-07-02T13:02:00,48.65
1,1,3,UMIDADE,PCT,2025-07-02T13:04:00,47.189
1,1,3,UMIDADE,PCT,2025-07-02T13:06:00,52.108
1,1,3,UMIDADE,PCT,2025-07-02T13:08:00,49.607
1,1,3,UMIDADE,PCT,2025-07-02T13:10:00,52.611
1,1,3,UMIDADE,PCT,2025-07-02T13:12:00,51.847
1,1,3,UMIDADE,PCT,2025-07-02T13:14:00,55.458
1,1,3,UMIDADE,PCT,2025-07-02T13:16:00,49.897
1,1,3,UMIDADE,PCT,2025-07-02T13:18:00,53.288
1,1,3,UMIDADE,PCT,2025-07-02T13:20:00,51.965
1,1,3,UMIDADE,PCT,2025-07-02T13:22:00,55.613
1,1,3,UMIDADE,PCT,2025-07-02T13:24:00,48.648
1,1,3,UMIDADE,PCT,2025-07-02T13:26:00,55.287
1,1,3,UMIDADE,PCT,2025-07-02T13:28:00,52.888
1,1,3,UMIDADE,PCT,2025-07-02T13:30:00,50.161
1,1,3,UMIDADE,PCT,2025-07-02T13:32:00,54.184
1,1,3,UMIDADE,PCT,2025-07-02T13:34:00,50.99
1,1,3,UMIDADE,PCT,2025-07-02T13:36:00,55.455
1,1,3,UMIDADE,PCT,2025-07-02T13:38:00,50.699
1,1,3,UMIDADE,PCT,2025-07-02T13:40:00,54.542
1,1,3,UMIDADE,PCT,2025-07-02T13:42:00,51.003
1,1,3,UMIDADE,PCT,2025-07-02T13:44:00,53.104
1,1,3,UMIDADE,PCT,2025-07-02T13:46:00,55.284
1,1,3,UMIDADE,PCT,2025-07-02T13:48:00,49.788
1,1,3,UMIDADE,PCT,2025-07-02T13:50:00,51.712
1,1,3,UMIDADE,PCT,2025-07-02T13:52:00,53.596
1,1,3,UMIDADE,PCT,2025-07-02T13:54:00,51.867
1,1,3,UMIDADE,PCT,2025-07-02T13:56:00,48.593
1,1,3,UMIDADE,PCT,2025-07-02T13:58:00,50.726
1,1,3,UMIDADE,PCT,2025-07-02T14:00:00,51.361
1,1,3,UMIDADE,PCT,2025-07-02T14:02:00,50.372
1,1,3,UMIDADE,PCT,2025-07-02T14:04:00,54.046
1,1,3,UMIDADE,PCT,2025-07-02T14:06:00,49.261
1,1,3,UMIDADE,PCT,2025-07-02T14:08:00,49.923
1,1,3,UMIDADE,PCT,2025-07-02T14:10:00,51.822
1,1,3,UMIDADE,PCT,2025-07-02T14:12:00,53.503
1,1,3,UMIDADE,PCT,2025-07-02T14:14:00,55.101
1,1,3,UMIDADE,PCT,2025-07-02T14:16:00,52.681
1,1,3,UMIDADE,PCT,2025-07-02T14:18:00,53.417
1,1,3,UMIDADE,PCT,2025-07-02T14:20:00,50.198
1,1,3,UMIDADE,PCT,2025-07-02T14:22:00,46.924
1,1,3,UMIDADE,PCT,2025-07-02T14:24:00,52.44
1,1,3,UMIDADE,PCT,2025-07-02T14:26:00,51.501
1,1,3,UMIDADE,PCT,2025-07-02T14:28:00,55.834
1,1,3,UMIDADE,PCT,2025-07-02T14:30:00,51.539
1,1,3,UMIDADE,PCT,2025-07-02T14:32:00,53.745
1,1,3,UMIDADE,PCT,2025-07-02T14:34:00,52.196
1,1,3,UMIDADE,PCT,2025-07-02T14:36:00,49.267
1,1,3,UMIDADE,PCT,2025-07-02T14:38:00,50.297
1,1,3,UMIDADE,PCT,2025-07-02T14:40:00,49.868
1,1,3,UMIDADE,PCT,2025-07-02T14:42:00,52.457
1,1,3,UMIDADE,PCT,2025-07-02T14:44:00,47.963
1,1,3,UMIDADE,PCT,2025-07-02T14:46:00,51.839
1,1,3,UMIDADE,PCT,2025-07-02T14:48:00,49.409
1,1,3,UMIDADE,PCT,2025-07-02T14:50:00,51.29
1,1,3,UMIDADE,PCT,2025-07-02T14:52:00,51.508
1,1,3,UMIDADE,PCT,2025-07-02T14:54:00,52.121
1,1,3,UMIDADE,PCT,2025-07-02T14:56:00,52.77
1,1,3,UMIDADE,PCT,2025-07-02T14:58:00,56.002
1,1,3,UMIDADE,PCT,2025-07-02T15:00:00,50.057
1,1,3,UMIDADE,PCT,2025-07-02T15:02:00,52.643
1,1,3,UMIDADE,PCT,2025-07-02T15:04:00,47.593
1,1,3,UMIDADE,PCT,2025-07-02T15:06:00,53.851
1,1,3,UMIDADE,PCT,2025-07-02T15:08:00,52.052
1,1,3,UMIDADE,PCT,2025-07-02T15:10:00,53.192
1,1,3,UMIDADE,PCT,2025-07-02T15:12:00,55.441
1,1,3,UMIDADE,PCT,2025-07-02T15:14:00,55.308
1,1,3,UMIDADE,PCT,2025-07-02T15:16:00,49.78
1,1,3,UMIDADE,PCT,2025-07-02T15:18:00,50.211
1,1,3,UMIDADE,PCT,2025-07-02T15:20:00,45.7
